Date,Series,Volatility
1999-11-01,Zinc,0.043780713322469064
1999-12-01,Zinc,0.04336325815529155
2000-01-01,Zinc,0.041599500845019684
2000-02-01,Zinc,0.04299883780844694
2000-03-01,Zinc,0.04313126140541734
2000-04-01,Zinc,0.04274649837200579
2000-05-01,Zinc,0.042896647464187296
2000-06-01,Zinc,0.04245188922941279
2000-07-01,Zinc,0.03793914746348574
2000-08-01,Zinc,0.035616597527818906
2000-09-01,Zinc,0.034462086708646825
2000-10-01,Zinc,0.04536035392139097
2000-11-01,Zinc,0.046209103630173644
2000-12-01,Zinc,0.044761243362883445
2001-01-01,Zinc,0.04499951420805337
2001-02-01,Zinc,0.04071922427174137
2001-03-01,Zinc,0.0400487183925528
2001-04-01,Zinc,0.04032305793063974
2001-05-01,Zinc,0.038851500603249794
2001-06-01,Zinc,0.0394963825265912
2001-07-01,Zinc,0.0387944378089288
2001-08-01,Zinc,0.03509176650912043
2001-09-01,Zinc,0.026106360331439465
2001-10-01,Zinc,0.014800359500466997
2001-11-01,Zinc,0.019539461324491688
2001-12-01,Zinc,0.017720064791083054
2002-01-01,Zinc,0.02886843263988486
2002-02-01,Zinc,0.02875133815423857
2002-03-01,Zinc,0.037844347047783396
2002-04-01,Zinc,0.037372999540594434
2002-05-01,Zinc,0.038306632694857824
2002-06-01,Zinc,0.03721169330101495
2002-07-01,Zinc,0.03782373552035712
2002-08-01,Zinc,0.040525554344458224
2002-09-01,Zinc,0.03985531593971899
2002-10-01,Zinc,0.03752894033946438
2002-11-01,Zinc,0.03749609619758993
2002-12-01,Zinc,0.03857154780846912
2003-01-01,Zinc,0.03632369395848379
2003-02-01,Zinc,0.03532746394602773
2003-03-01,Zinc,0.029977288647829153
2003-04-01,Zinc,0.03241514769415828
2003-05-01,Zinc,0.030675280287416336
2003-06-01,Zinc,0.03107936358718453
2003-07-01,Zinc,0.03221169181391547
2003-08-01,Zinc,0.026026886459997303
2003-09-01,Zinc,0.02608210679109339
2003-10-01,Zinc,0.03666630716418271
2003-11-01,Zinc,0.03667587455625831
2003-12-01,Zinc,0.039186368560702005
2004-01-01,Zinc,0.03768850179659286
2004-02-01,Zinc,0.03945877634252407
2004-03-01,Zinc,0.039103188112875824
2004-04-01,Zinc,0.04286802855739817
2004-05-01,Zinc,0.04382563013112363
2004-06-01,Zinc,0.04474411579719838
2004-07-01,Zinc,0.04664616896720364
2004-08-01,Zinc,0.04669926379278073
2004-09-01,Zinc,0.04673078178997947
2004-10-01,Zinc,0.04588274568184101
2004-11-01,Zinc,0.046045372758941654
2004-12-01,Zinc,0.046937782056827006
2005-01-01,Zinc,0.047873440296726626
2005-02-01,Zinc,0.047363379248713464
2005-03-01,Zinc,0.04761300796824902
2005-04-01,Zinc,0.04551644111759445
2005-05-01,Zinc,0.048732508496890474
2005-06-01,Zinc,0.04819616836942464
2005-07-01,Zinc,0.05197391745045658
2005-08-01,Zinc,0.05467585033516106
2005-09-01,Zinc,0.05584145594730849
2005-10-01,Zinc,0.05369601430317815
2005-11-01,Zinc,0.055805636794739204
2005-12-01,Zinc,0.06144880411715505
2006-01-01,Zinc,0.06900400464270283
2006-02-01,Zinc,0.0689534190092377
2006-03-01,Zinc,0.06992150972198523
2006-04-01,Zinc,0.08799227741175394
2006-05-01,Zinc,0.08158221077824537
2006-06-01,Zinc,0.09691505583549448
2006-07-01,Zinc,0.08684201589599312
2006-08-01,Zinc,0.09070720811098903
2006-09-01,Zinc,0.0928722693324627
2006-10-01,Zinc,0.09350711491578659
2006-11-01,Zinc,0.09511964684758673
2006-12-01,Zinc,0.09719668432692688
2007-01-01,Zinc,0.11332834952489822
2007-02-01,Zinc,0.12489051038798833
2007-03-01,Zinc,0.12472951850339893
2007-04-01,Zinc,0.10075662799507015
2007-05-01,Zinc,0.09312354103052459
2007-06-01,Zinc,0.08996480602028942
2007-07-01,Zinc,0.09002278021232435
2007-08-01,Zinc,0.0938343693477554
2007-09-01,Zinc,0.09936392192847461
2007-10-01,Zinc,0.09149047070144635
2007-11-01,Zinc,0.0825828103392738
2007-12-01,Zinc,0.08169869770114405
2008-01-01,Zinc,0.07692969442348224
2008-02-01,Zinc,0.07440022106179638
2008-03-01,Zinc,0.07591355582763307
2008-04-01,Zinc,0.07102117475117341
2008-05-01,Zinc,0.06177874924388159
2008-06-01,Zinc,0.06675387946423006
2008-07-01,Zinc,0.06648431118290157
2008-08-01,Zinc,0.06601863781760009
2008-09-01,Zinc,0.0644807545970783
2008-10-01,Zinc,0.08429788490554826
2008-11-01,Zinc,0.08196325147117793
2008-12-01,Zinc,0.08194659928006363
2009-01-01,Zinc,0.09007074522851685
2009-02-01,Zinc,0.08521308240963985
2009-03-01,Zinc,0.09299313980724598
2009-04-01,Zinc,0.1061048387818006
2009-05-01,Zinc,0.11083466952841048
2009-06-01,Zinc,0.10734675302439482
2009-07-01,Zinc,0.1074910708051976
2009-08-01,Zinc,0.11486767045883503
2009-09-01,Zinc,0.11504788586797271
2009-10-01,Zinc,0.08181673648470954
2009-11-01,Zinc,0.06511491795509979
2009-12-01,Zinc,0.05683426157995921
2010-01-01,Zinc,0.05800630878948313
2010-02-01,Zinc,0.06885943499349309
2010-03-01,Zinc,0.06796172856329097
2010-04-01,Zinc,0.06346413144266497
2010-05-01,Zinc,0.08804549834428069
2010-06-01,Zinc,0.09664307255223212
2010-07-01,Zinc,0.09747819295963431
2010-08-01,Zinc,0.0924778244872528
2010-09-01,Zinc,0.0929851586498565
2010-10-01,Zinc,0.09323963166521822
2010-11-01,Zinc,0.0931710828641948
2010-12-01,Zinc,0.09010747566312254
2011-01-01,Zinc,0.09057967625179107
2011-02-01,Zinc,0.08329112105159861
2011-03-01,Zinc,0.08418537207232141
2011-04-01,Zinc,0.08350148942034401
2011-05-01,Zinc,0.0700782578248777
2011-06-01,Zinc,0.058061032133396966
2011-07-01,Zinc,0.05905576076388399
2011-08-01,Zinc,0.05979400635153805
2011-09-01,Zinc,0.06069862057403512
2011-10-01,Zinc,0.057014587647541796
2011-11-01,Zinc,0.05865420604939291
2011-12-01,Zinc,0.05860957588545476
2012-01-01,Zinc,0.05867280701261302
2012-02-01,Zinc,0.058580191948726254
2012-03-01,Zinc,0.0574212039651108
2012-04-01,Zinc,0.05712903082553715
2012-05-01,Zinc,0.05324557688900055
2012-06-01,Zinc,0.05245117610054695
2012-07-01,Zinc,0.04495970658820416
2012-08-01,Zinc,0.040519023206725624
2012-09-01,Zinc,0.05100954853472559
2012-10-01,Zinc,0.04443045123574981
2012-11-01,Zinc,0.04330921899476672
2012-12-01,Zinc,0.047020728400669884
2013-01-01,Zinc,0.045857165594142206
2013-02-01,Zinc,0.04656923328809215
2013-03-01,Zinc,0.05464577180314864
2013-04-01,Zinc,0.05537834008405014
2013-05-01,Zinc,0.05475447696248694
2013-06-01,Zinc,0.053534769523426166
2013-07-01,Zinc,0.053500264738195455
2013-08-01,Zinc,0.053979612658406013
2013-09-01,Zinc,0.04424223380213809
2013-10-01,Zinc,0.04223938505601035
2013-11-01,Zinc,0.04230265284298287
2013-12-01,Zinc,0.04107456406704473
2014-01-01,Zinc,0.04216619990326302
2014-02-01,Zinc,0.03955158196642412
2014-03-01,Zinc,0.02739367312466017
2014-04-01,Zinc,0.024302238311729844
2014-05-01,Zinc,0.023467853910091485
2014-06-01,Zinc,0.024314836962791443
2014-07-01,Zinc,0.03172365140708153
2014-08-01,Zinc,0.031605629945664265
2014-09-01,Zinc,0.03007240831886828
2014-10-01,Zinc,0.031004562360802117
2014-11-01,Zinc,0.031050622661656247
2014-12-01,Zinc,0.031184756629425197
2015-01-01,Zinc,0.03200766054277798
2015-02-01,Zinc,0.032135965824392515
2015-03-01,Zinc,0.03351813801211244
2015-04-01,Zinc,0.042342992008525475
2015-05-01,Zinc,0.042830289533378044
2015-06-01,Zinc,0.050244521704643205
2015-07-01,Zinc,0.04314238678879724
2015-08-01,Zinc,0.049122944631678024
2015-09-01,Zinc,0.04975548888325943
2015-10-01,Zinc,0.05011482990544952
2015-11-01,Zinc,0.05281003943319365
2015-12-01,Zinc,0.052818334954962916
2016-01-01,Zinc,0.05322533122101718
2016-02-01,Zinc,0.06874626596801345
2016-03-01,Zinc,0.071172614908848
2016-04-01,Zinc,0.06547423402231542
2016-05-01,Zinc,0.06437505350285701
2016-06-01,Zinc,0.06575110405564545
2016-07-01,Zinc,0.0680730270346728
2016-08-01,Zinc,0.05977752406196899
2016-09-01,Zinc,0.05598052445248979
2016-10-01,Zinc,0.0557810930130208
2016-11-01,Zinc,0.04915499824465984
2016-12-01,Zinc,0.04283617478769409
2017-01-01,Zinc,0.040661334559823445
2017-02-01,Zinc,0.03325513537452961
2017-03-01,Zinc,0.03835564193596112
2017-04-01,Zinc,0.047321546659697684
2017-05-01,Zinc,0.048291908839206886
2017-06-01,Zinc,0.04584916885042129
2017-07-01,Zinc,0.04649531473905387
2017-08-01,Zinc,0.0481663201309442
2017-09-01,Zinc,0.048197303851412195
2017-10-01,Zinc,0.04814463359346327
2017-11-01,Zinc,0.042176243897892755
2017-12-01,Zinc,0.042601243930344965
2018-01-01,Zinc,0.04608950513975698
2018-02-01,Zinc,0.0453445253962331
2018-03-01,Zinc,0.051633498102416006
2018-04-01,Zinc,0.04809793504832975
2018-05-01,Zinc,0.050438902668909026
2018-06-01,Zinc,0.05002660176639073
2018-07-01,Zinc,0.06283368904698239
2018-08-01,Zinc,0.060113274219134684
2018-09-01,Zinc,0.05738437131746245
2018-10-01,Zinc,0.06417735847227646
2018-11-01,Zinc,0.06429802458079807
2018-12-01,Zinc,0.0646624260828636
2019-01-01,Zinc,0.05791780665258405
2019-02-01,Zinc,0.060458639048176124
2019-03-01,Zinc,0.06123515525689811
2019-04-01,Zinc,0.06197404674332018
2019-05-01,Zinc,0.06361883896869942
2019-06-01,Zinc,0.0646058595978041
2019-07-01,Zinc,0.05332561539722315
2019-08-01,Zinc,0.054902346491328705
2019-09-01,Zinc,0.05509506575659182
2019-10-01,Zinc,0.04863522286098933
2019-11-01,Zinc,0.048128438649868766
2019-12-01,Zinc,0.05074430724539036
2020-01-01,Zinc,0.05238730203677365
2020-02-01,Zinc,0.055526711385914175
2020-03-01,Zinc,0.054970452159373066
2020-04-01,Zinc,0.052664751256683726
2020-05-01,Zinc,0.055481698131215784
2020-06-01,Zinc,0.05664051604749291
2020-07-01,Zinc,0.061031541879548235
2020-08-01,Zinc,0.06575633131207263
2020-09-01,Zinc,0.06553106070620017
2020-10-01,Zinc,0.06394020658366777
2020-11-01,Zinc,0.06912912398241282
2020-12-01,Zinc,0.06550895570031093
2021-01-01,Zinc,0.06652267319708535
2021-02-01,Zinc,0.0556472356223701
2021-03-01,Zinc,0.04037663629830694
2021-04-01,Zinc,0.039548717648595876
2021-05-01,Zinc,0.03975061191472502
2021-06-01,Zinc,0.04133901573698404
2021-07-01,Zinc,0.040111243989787285
2021-08-01,Zinc,0.031074318206972925
2021-09-01,Zinc,0.031044639092714637
2021-10-01,Zinc,0.03931083336885264
2021-11-01,Zinc,0.03477212783280716
2021-12-01,Zinc,0.03420016705032564
2022-01-01,Zinc,0.03304820423015607
2022-02-01,Zinc,0.03338149178582483
2022-03-01,Zinc,0.03898153568395915
2022-04-01,Zinc,0.04340743382707388
2022-05-01,Zinc,0.0667833372026494
2022-06-01,Zinc,0.06825216475870137
2022-07-01,Zinc,0.08311996930581429
2022-08-01,Zinc,0.09346391440014201
2022-09-01,Zinc,0.1028427400970039
2022-10-01,Zinc,0.09897736729922385
2022-11-01,Zinc,0.09894802741609776
2022-12-01,Zinc,0.10067195672567661
2023-01-01,Zinc,0.10060681498123694
2023-02-01,Zinc,0.10161298676492835
2023-03-01,Zinc,0.09701537276480562
2023-04-01,Zinc,0.08999300993366353
2023-05-01,Zinc,0.08680942643010525
2023-06-01,Zinc,0.08685603629300992
2023-07-01,Zinc,0.07978427250119897
2023-08-01,Zinc,0.05900544255804854
2023-09-01,Zinc,0.05312704500535492
2023-10-01,Zinc,0.05210314775307622
2023-11-01,Zinc,0.05435313143543618
2023-12-01,Zinc,0.04888914664823066
2024-01-01,Zinc,0.04364254178844362
2024-02-01,Zinc,0.04427090423643603
2024-03-01,Zinc,0.04681077808194681
2024-04-01,Zinc,0.0558027406148202
2024-05-01,Zinc,0.04945008094732556
2024-06-01,Zinc,0.050582594128305805
2024-07-01,Zinc,0.05116467204610592
2024-08-01,Zinc,0.052129438252271704
2024-09-01,Zinc,0.05255967721918619
2024-10-01,Zinc,0.05657850157226037
2024-11-01,Zinc,0.05832214519290853
2024-12-01,Zinc,0.057513051229525505
2025-01-01,Zinc,0.0629541048168543
2025-02-01,Zinc,0.05902773903432564
2025-03-01,Zinc,0.05865855484229888
2025-04-01,Zinc,0.057920950053505026
2025-05-01,Zinc,0.05167443473575239
2025-06-01,Zinc,0.04996024278269773
2025-07-01,Zinc,0.0514550973385377
1960-01-01,UK_Vol_Index,
1960-02-01,UK_Vol_Index,
1960-03-01,UK_Vol_Index,
1960-04-01,UK_Vol_Index,
1960-05-01,UK_Vol_Index,
1960-06-01,UK_Vol_Index,
1960-07-01,UK_Vol_Index,
1960-08-01,UK_Vol_Index,
1960-09-01,UK_Vol_Index,
1960-10-01,UK_Vol_Index,
1960-11-01,UK_Vol_Index,
1960-12-01,UK_Vol_Index,
1961-01-01,UK_Vol_Index,0.018636289262012735
1961-02-01,UK_Vol_Index,0.018818205580455903
1961-03-01,UK_Vol_Index,0.01843675796976206
1961-04-01,UK_Vol_Index,0.017278495457277075
1961-05-01,UK_Vol_Index,0.017779229495517038
1961-06-01,UK_Vol_Index,0.01815020741029562
1961-07-01,UK_Vol_Index,0.018147489555948932
1961-08-01,UK_Vol_Index,0.01782534482016799
1961-09-01,UK_Vol_Index,0.017544766542184807
1961-10-01,UK_Vol_Index,0.01659834506232225
1961-11-01,UK_Vol_Index,0.015896831886398052
1961-12-01,UK_Vol_Index,0.015944125745704047
1962-01-01,UK_Vol_Index,0.011547956016512565
1962-02-01,UK_Vol_Index,0.011028398163545736
1962-03-01,UK_Vol_Index,0.011125270102891521
1962-04-01,UK_Vol_Index,0.011145242418994745
1962-05-01,UK_Vol_Index,0.00935926414997065
1962-06-01,UK_Vol_Index,0.00863757241817555
1962-07-01,UK_Vol_Index,0.007753867531381642
1962-08-01,UK_Vol_Index,0.0077649352066187505
1962-09-01,UK_Vol_Index,0.007467357819490594
1962-10-01,UK_Vol_Index,0.008039422406388465
1962-11-01,UK_Vol_Index,0.008416046878320722
1962-12-01,UK_Vol_Index,0.008148253746322772
1963-01-01,UK_Vol_Index,0.0071214860480758035
1963-02-01,UK_Vol_Index,0.0061250357146481
1963-03-01,UK_Vol_Index,0.005434784859021923
1963-04-01,UK_Vol_Index,0.005706945923822694
1963-05-01,UK_Vol_Index,0.005629284056184612
1963-06-01,UK_Vol_Index,0.005325129222771764
1963-07-01,UK_Vol_Index,0.005479278850260379
1963-08-01,UK_Vol_Index,0.005101256407525754
1963-09-01,UK_Vol_Index,0.004917710883754154
1963-10-01,UK_Vol_Index,0.006484811168392146
1963-11-01,UK_Vol_Index,0.006713990246750648
1963-12-01,UK_Vol_Index,0.009738139443853083
1964-01-01,UK_Vol_Index,0.01337519639168185
1964-02-01,UK_Vol_Index,0.016113417963726163
1964-03-01,UK_Vol_Index,0.018893085029366187
1964-04-01,UK_Vol_Index,0.02396902139878614
1964-05-01,UK_Vol_Index,0.02698236429684244
1964-06-01,UK_Vol_Index,0.026885413779324997
1964-07-01,UK_Vol_Index,0.026162790322252532
1964-08-01,UK_Vol_Index,0.03265448695222796
1964-09-01,UK_Vol_Index,0.0339520588154968
1964-10-01,UK_Vol_Index,0.036059675146594986
1964-11-01,UK_Vol_Index,0.03567595992244047
1964-12-01,UK_Vol_Index,0.03715907481019236
1965-01-01,UK_Vol_Index,0.04002860970895693
1965-02-01,UK_Vol_Index,0.04137520796201245
1965-03-01,UK_Vol_Index,0.040453904327190704
1965-04-01,UK_Vol_Index,0.03905985678574371
1965-05-01,UK_Vol_Index,0.06380452894374947
1965-06-01,UK_Vol_Index,0.07103245584674507
1965-07-01,UK_Vol_Index,0.07146633772130831
1965-08-01,UK_Vol_Index,0.06806754100182612
1965-09-01,UK_Vol_Index,0.06647330734173722
1965-10-01,UK_Vol_Index,0.06438538972814928
1965-11-01,UK_Vol_Index,0.06403928246411876
1965-12-01,UK_Vol_Index,0.06207795049450088
1966-01-01,UK_Vol_Index,0.055768033087644206
1966-02-01,UK_Vol_Index,0.054206008079059495
1966-03-01,UK_Vol_Index,0.05438163305116676
1966-04-01,UK_Vol_Index,0.05574093105417964
1966-05-01,UK_Vol_Index,0.04126438434568632
1966-06-01,UK_Vol_Index,0.025667263007770343
1966-07-01,UK_Vol_Index,0.02393148892346837
1966-08-01,UK_Vol_Index,0.03037387994081393
1966-09-01,UK_Vol_Index,0.030090997325031843
1966-10-01,UK_Vol_Index,0.03121848616783675
1966-11-01,UK_Vol_Index,0.03163266634721979
1966-12-01,UK_Vol_Index,0.03169727623524758
1967-01-01,UK_Vol_Index,0.03693969235624691
1967-02-01,UK_Vol_Index,0.03512660729814754
1967-03-01,UK_Vol_Index,0.03540607113533041
1967-04-01,UK_Vol_Index,0.033826348938688675
1967-05-01,UK_Vol_Index,0.03342783670899817
1967-06-01,UK_Vol_Index,0.03313979858541267
1967-07-01,UK_Vol_Index,0.03297155465638443
1967-08-01,UK_Vol_Index,0.028096250517783933
1967-09-01,UK_Vol_Index,0.02769804324261238
1967-10-01,UK_Vol_Index,0.025631966740194818
1967-11-01,UK_Vol_Index,0.036111178298497124
1967-12-01,UK_Vol_Index,0.03769149686769193
1968-01-01,UK_Vol_Index,0.03206028281171832
1968-02-01,UK_Vol_Index,0.035102837431658145
1968-03-01,UK_Vol_Index,0.033741863167957034
1968-04-01,UK_Vol_Index,0.03898514936486301
1968-05-01,UK_Vol_Index,0.04039368595608695
1968-06-01,UK_Vol_Index,0.042698305660747435
1968-07-01,UK_Vol_Index,0.04303738204041481
1968-08-01,UK_Vol_Index,0.04299678664353464
1968-09-01,UK_Vol_Index,0.04315932338233167
1968-10-01,UK_Vol_Index,0.04298079495034711
1968-11-01,UK_Vol_Index,0.03533596704818341
1968-12-01,UK_Vol_Index,0.03328121601364099
1969-01-01,UK_Vol_Index,0.04361588697859702
1969-02-01,UK_Vol_Index,0.03916964111768841
1969-03-01,UK_Vol_Index,0.039185348100668635
1969-04-01,UK_Vol_Index,0.03245214550468747
1969-05-01,UK_Vol_Index,0.029253766731340093
1969-06-01,UK_Vol_Index,0.028462838803193242
1969-07-01,UK_Vol_Index,0.026807983470080288
1969-08-01,UK_Vol_Index,0.02833552197302889
1969-09-01,UK_Vol_Index,0.028197312452023386
1969-10-01,UK_Vol_Index,0.028549970865214706
1969-11-01,UK_Vol_Index,0.028900496754536358
1969-12-01,UK_Vol_Index,0.028554206484577536
1970-01-01,UK_Vol_Index,0.02660400589521082
1970-02-01,UK_Vol_Index,0.026541386246853694
1970-03-01,UK_Vol_Index,0.026662752491115705
1970-04-01,UK_Vol_Index,0.026242764998360417
1970-05-01,UK_Vol_Index,0.02793910239467092
1970-06-01,UK_Vol_Index,0.02881740396958684
1970-07-01,UK_Vol_Index,0.029411218312892805
1970-08-01,UK_Vol_Index,0.027301288408919426
1970-09-01,UK_Vol_Index,0.027135800786029406
1970-10-01,UK_Vol_Index,0.02687022772983475
1970-11-01,UK_Vol_Index,0.02494004970878961
1970-12-01,UK_Vol_Index,0.023825121002932128
1971-01-01,UK_Vol_Index,0.016408452468638094
1971-02-01,UK_Vol_Index,0.017199463341193853
1971-03-01,UK_Vol_Index,0.021181823578515148
1971-04-01,UK_Vol_Index,0.022958110386959375
1971-05-01,UK_Vol_Index,0.023145120490395632
1971-06-01,UK_Vol_Index,0.024421019826721613
1971-07-01,UK_Vol_Index,0.024727092831088197
1971-08-01,UK_Vol_Index,0.025277139393449527
1971-09-01,UK_Vol_Index,0.026181110961628107
1971-10-01,UK_Vol_Index,0.026690923274511124
1971-11-01,UK_Vol_Index,0.026344802094577856
1971-12-01,UK_Vol_Index,0.027227131379078902
1972-01-01,UK_Vol_Index,0.025418770868878234
1972-02-01,UK_Vol_Index,0.024172647766789797
1972-03-01,UK_Vol_Index,0.021958069411361806
1972-04-01,UK_Vol_Index,0.020333824025552304
1972-05-01,UK_Vol_Index,0.022781410649996225
1972-06-01,UK_Vol_Index,0.023730300554967793
1972-07-01,UK_Vol_Index,0.023984945675221775
1972-08-01,UK_Vol_Index,0.02392373392866164
1972-09-01,UK_Vol_Index,0.022789514710269965
1972-10-01,UK_Vol_Index,0.025706051262905392
1972-11-01,UK_Vol_Index,0.027742619964319277
1972-12-01,UK_Vol_Index,0.026745915527202853
1973-01-01,UK_Vol_Index,0.029598283141074638
1973-02-01,UK_Vol_Index,0.03354875476089084
1973-03-01,UK_Vol_Index,0.040775393079182785
1973-04-01,UK_Vol_Index,0.04141050751270426
1973-05-01,UK_Vol_Index,0.038791160062798556
1973-06-01,UK_Vol_Index,0.040853609454253634
1973-07-01,UK_Vol_Index,0.045456127792973054
1973-08-01,UK_Vol_Index,0.04516024998493466
1973-09-01,UK_Vol_Index,0.04695091642777702
1973-10-01,UK_Vol_Index,0.04274564219199513
1973-11-01,UK_Vol_Index,0.04968255768633871
1973-12-01,UK_Vol_Index,0.05046440320832222
1974-01-01,UK_Vol_Index,0.0747952395695157
1974-02-01,UK_Vol_Index,0.07493901515850346
1974-03-01,UK_Vol_Index,0.07681096272298371
1974-04-01,UK_Vol_Index,0.07805322246117397
1974-05-01,UK_Vol_Index,0.07897916628906546
1974-06-01,UK_Vol_Index,0.08669686241668914
1974-07-01,UK_Vol_Index,0.09576255939356959
1974-08-01,UK_Vol_Index,0.09703414833945219
1974-09-01,UK_Vol_Index,0.09989802150471791
1974-10-01,UK_Vol_Index,0.0980124612339058
1974-11-01,UK_Vol_Index,0.08566150105495142
1974-12-01,UK_Vol_Index,0.0852278174962092
1975-01-01,UK_Vol_Index,0.08351479905425489
1975-02-01,UK_Vol_Index,0.07938313574748952
1975-03-01,UK_Vol_Index,0.0729819170379423
1975-04-01,UK_Vol_Index,0.06827959628319633
1975-05-01,UK_Vol_Index,0.06753600928178531
1975-06-01,UK_Vol_Index,0.06430033766614848
1975-07-01,UK_Vol_Index,0.053186385958708504
1975-08-01,UK_Vol_Index,0.05159898865695382
1975-09-01,UK_Vol_Index,0.046645064769884476
1975-10-01,UK_Vol_Index,0.04495447300759886
1975-11-01,UK_Vol_Index,0.044683116980471047
1975-12-01,UK_Vol_Index,0.04366530234436826
1976-01-01,UK_Vol_Index,0.041800125808921944
1976-02-01,UK_Vol_Index,0.04128681145433094
1976-03-01,UK_Vol_Index,0.043720065127236044
1976-04-01,UK_Vol_Index,0.0483377155979285
1976-05-01,UK_Vol_Index,0.04711575749915168
1976-06-01,UK_Vol_Index,0.04663677763907738
1976-07-01,UK_Vol_Index,0.05008931239912817
1976-08-01,UK_Vol_Index,0.05140745921092325
1976-09-01,UK_Vol_Index,0.047575349504167044
1976-10-01,UK_Vol_Index,0.05575512720646678
1976-11-01,UK_Vol_Index,0.056116162701715246
1976-12-01,UK_Vol_Index,0.05674411151877673
1977-01-01,UK_Vol_Index,0.04196785722911951
1977-02-01,UK_Vol_Index,0.041898682793855016
1977-03-01,UK_Vol_Index,0.04038731270371711
1977-04-01,UK_Vol_Index,0.038708135699461674
1977-05-01,UK_Vol_Index,0.039383914723825776
1977-06-01,UK_Vol_Index,0.04009634928955986
1977-07-01,UK_Vol_Index,0.03701556569298857
1977-08-01,UK_Vol_Index,0.03701249660418507
1977-09-01,UK_Vol_Index,0.036803279085123916
1977-10-01,UK_Vol_Index,0.035902225142396146
1977-11-01,UK_Vol_Index,0.035812884208911655
1977-12-01,UK_Vol_Index,0.03596840659736365
1978-01-01,UK_Vol_Index,0.03462440261328564
1978-02-01,UK_Vol_Index,0.03479877387648668
1978-03-01,UK_Vol_Index,0.035402252314588385
1978-04-01,UK_Vol_Index,0.03736579515355323
1978-05-01,UK_Vol_Index,0.036868845514845185
1978-06-01,UK_Vol_Index,0.03437461082250741
1978-07-01,UK_Vol_Index,0.03284165398647895
1978-08-01,UK_Vol_Index,0.031776495098645045
1978-09-01,UK_Vol_Index,0.03210013766122507
1978-10-01,UK_Vol_Index,0.02770565606224658
1978-11-01,UK_Vol_Index,0.028332506225345222
1978-12-01,UK_Vol_Index,0.027843021015072533
1979-01-01,UK_Vol_Index,0.03243135664191754
1979-02-01,UK_Vol_Index,0.03775029074783503
1979-03-01,UK_Vol_Index,0.04048271451331435
1979-04-01,UK_Vol_Index,0.043467445658390905
1979-05-01,UK_Vol_Index,0.04775179350104608
1979-06-01,UK_Vol_Index,0.04940813923985813
1979-07-01,UK_Vol_Index,0.05076368393669004
1979-08-01,UK_Vol_Index,0.052118580859700836
1979-09-01,UK_Vol_Index,0.05295717970166973
1979-10-01,UK_Vol_Index,0.05225528199715562
1979-11-01,UK_Vol_Index,0.05164892762680902
1979-12-01,UK_Vol_Index,0.052231413076916144
1980-01-01,UK_Vol_Index,0.058207364759530346
1980-02-01,UK_Vol_Index,0.0552290097910942
1980-03-01,UK_Vol_Index,0.06649401444379578
1980-04-01,UK_Vol_Index,0.06820110655020994
1980-05-01,UK_Vol_Index,0.06770221410075457
1980-06-01,UK_Vol_Index,0.06709741289189884
1980-07-01,UK_Vol_Index,0.06795343761336937
1980-08-01,UK_Vol_Index,0.06741538905172781
1980-09-01,UK_Vol_Index,0.06738815066481514
1980-10-01,UK_Vol_Index,0.06552223455517711
1980-11-01,UK_Vol_Index,0.0662500534981609
1980-12-01,UK_Vol_Index,0.06482299332492983
1981-01-01,UK_Vol_Index,0.047751042447586
1981-02-01,UK_Vol_Index,0.041558245932538235
1981-03-01,UK_Vol_Index,0.03256625438546361
1981-04-01,UK_Vol_Index,0.030541209052554495
1981-05-01,UK_Vol_Index,0.029470413219605474
1981-06-01,UK_Vol_Index,0.028759177213987786
1981-07-01,UK_Vol_Index,0.02221008597871456
1981-08-01,UK_Vol_Index,0.026150214562283797
1981-09-01,UK_Vol_Index,0.027659812109999495
1981-10-01,UK_Vol_Index,0.02904072100930998
1981-11-01,UK_Vol_Index,0.02860048383783813
1981-12-01,UK_Vol_Index,0.03153452543838388
1982-01-01,UK_Vol_Index,0.04104734253848173
1982-02-01,UK_Vol_Index,0.039838846963280446
1982-03-01,UK_Vol_Index,0.040726937207934466
1982-04-01,UK_Vol_Index,0.039731061599062055
1982-05-01,UK_Vol_Index,0.03903320363632233
1982-06-01,UK_Vol_Index,0.0439851842920297
1982-07-01,UK_Vol_Index,0.04765585237392311
1982-08-01,UK_Vol_Index,0.04270100348798736
1982-09-01,UK_Vol_Index,0.04547552024438088
1982-10-01,UK_Vol_Index,0.04595288241011732
1982-11-01,UK_Vol_Index,0.04756952082041053
1982-12-01,UK_Vol_Index,0.0463556962702773
1983-01-01,UK_Vol_Index,0.04816339945290652
1983-02-01,UK_Vol_Index,0.05421141664782565
1983-03-01,UK_Vol_Index,0.0561098988267821
1983-04-01,UK_Vol_Index,0.055464453233963304
1983-05-01,UK_Vol_Index,0.05615401192282761
1983-06-01,UK_Vol_Index,0.04934364102536423
1983-07-01,UK_Vol_Index,0.047185409981704576
1983-08-01,UK_Vol_Index,0.04893856483274649
1983-09-01,UK_Vol_Index,0.047189518118662586
1983-10-01,UK_Vol_Index,0.04823437762409025
1983-11-01,UK_Vol_Index,0.04560088179106593
1983-12-01,UK_Vol_Index,0.04423310315751509
1984-01-01,UK_Vol_Index,0.04410309749444516
1984-02-01,UK_Vol_Index,0.03940594935631094
1984-03-01,UK_Vol_Index,0.03493540395642197
1984-04-01,UK_Vol_Index,0.03634536772446851
